event_id_cnty,event_date,year,event_type,actor1,actor2,country,admin1,admin2,latitude,longitude,fatalities
IND37003,2013-11-11,2013,Riots,Civilians,Protesters,India,Manipur,Churachandpur,24.775183676115024,93.76451543686993,0
IND90221,2013-12-03,2013,Explosions/Remote violence,State Forces,Civilians,India,Manipur,Bishnupur,24.692965388958463,93.78933667585794,2
IND73279,2013-12-08,2013,Protests,Protesters,Protesters,India,Manipur,Jiribam,24.9909902475829,94.31114961740617,0
IND34019,2013-12-11,2013,Protests,Unidentified Armed Group,None,India,Manipur,Kakching,24.553091296158954,93.81424712033909,0
IND30405,2013-12-15,2013,Protests,Rebel Group B,Unidentified Armed Group,India,Manipur,Churachandpur,24.91488111131683,94.21025315805947,0
IND26445,2013-12-22,2013,Riots,Civilians,None,India,Manipur,Jiribam,24.865847824343472,93.94284656786414,0
IND61516,2013-12-23,2013,Protests,Protesters,None,India,Manipur,Pherzawl,24.879592605339443,93.72649212987591,0
IND48794,2013-12-24,2013,Protests,Unidentified Armed Group,Unidentified Armed Group,India,Manipur,Imphal West,25.201932915193616,93.6623904182084,0
IND83210,2013-12-25,2013,Battles,Protesters,None,India,Manipur,Bishnupur,25.030479040930043,93.9605221573888,0
IND57419,2013-12-27,2013,Riots,Protesters,Rebel Group B,India,Manipur,Imphal East,24.595307100440643,94.03351240897535,1
IND92205,2013-12-29,2013,Protests,Protesters,Rebel Group B,India,Manipur,Imphal West,24.838899026792006,94.17082345391498,0
IND97090,2013-12-29,2013,Riots,Rebel Group B,None,India,Manipur,Senapati,24.369787771705287,93.8288644348087,0
IND48741,2013-12-31,2013,Strategic developments,State Forces,Rebel Group B,India,Manipur,Thoubal,24.45305479380993,93.52233528233617,0
IND13936,2014-01-03,2014,Battles,Rebel Group A,None,India,Manipur,Senapati,25.27886319630692,93.8085165807212,0
IND99552,2014-01-04,2014,Battles,Rebel Group B,Unidentified Armed Group,India,Manipur,Bishnupur,24.794116554478126,93.4383257032466,3
IND34285,2014-01-06,2014,Riots,Protesters,State Forces,India,Manipur,Jiribam,25.20030304656955,94.5550243774646,0
IND43095,2014-01-07,2014,Riots,Unidentified Armed Group,Protesters,India,Manipur,Imphal West,24.846666164756556,93.8772630681368,2
IND46018,2014-01-08,2014,Riots,Rebel Group A,Unidentified Armed Group,India,Manipur,Noney,24.91605960224968,93.93518975828196,0
IND61024,2014-01-09,2014,Explosions/Remote violence,Unidentified Armed Group,Unidentified Armed Group,India,Manipur,Imphal East,24.18546664358116,93.76972135769452,1
IND70270,2014-01-10,2014,Battles,Protesters,Protesters,India,Manipur,Thoubal,24.87382565965544,93.98500868259708,1
IND23696,2014-01-10,2014,Explosions/Remote violence,Rebel Group A,None,India,Manipur,Kangpokpi,24.504347557870467,93.75769403086764,3
IND37672,2014-01-11,2014,Violence against civilians,Unidentified Armed Group,State Forces,India,Manipur,Imphal West,24.64768160754799,94.26848950745723,2
IND84607,2014-01-14,2014,Riots,Unidentified Armed Group,State Forces,India,Manipur,Tengnoupal,24.796912332905425,93.62378848166102,1
IND24618,2014-01-17,2014,Battles,Civilians,Protesters,India,Manipur,Imphal West,24.799113445095063,93.9154388959191,3
IND53534,2014-01-18,2014,Battles,Unidentified Armed Group,Rebel Group B,India,Manipur,Kamjong,25.371298000882735,93.69562389672818,4
IND29362,2014-01-24,2014,Riots,Protesters,Rebel Group B,India,Manipur,Tamenglong,25.03954262244333,93.41212938550463,0
IND42355,2014-01-25,2014,Riots,Protesters,None,India,Manipur,Imphal East,25.389342636694384,93.91503730302944,1
IND62062,2014-01-30,2014,Explosions/Remote violence,Unidentified Armed Group,State Forces,India,Manipur,Tamenglong,25.13273518948421,94.29104091816987,2
IND52543,2014-01-30,2014,Battles,Unidentified Armed Group,Civilians,India,Manipur,Kakching,24.537202108227618,94.11403425257787,4
IND89737,2014-01-30,2014,Protests,Protesters,Civilians,India,Manipur,Thoubal,24.82711761752864,94.50172467592093,0
IND28170,2014-01-31,2014,Battles,Unidentified Armed Group,State Forces,India,Manipur,Imphal West,24.667314662882223,94.15122369496669,1
IND31542,2014-02-04,2014,Battles,Unidentified Armed Group,Protesters,India,Manipur,Ukhrul,25.032927382644456,93.54881811263866,7
IND29533,2014-02-12,2014,Battles,Rebel Group B,Protesters,India,Manipur,Churachandpur,24.78146803752093,93.88145372818691,1
IND32927,2014-02-15,2014,Protests,Civilians,None,India,Manipur,Churachandpur,24.603347840747187,93.5042466722001,0
IND81726,2014-02-19,2014,Strategic developments,Unidentified Armed Group,None,India,Manipur,Bishnupur,25.070072206834105,93.61690355652802,0
IND86325,2014-03-04,2014,Riots,Rebel Group A,Civilians,India,Manipur,Tamenglong,24.792788304334863,93.81492726533915,0
IND28484,2014-03-10,2014,Strategic developments,Civilians,Protesters,India,Manipur,Senapati,25.17910595604989,93.72009194166176,0
IND66759,2014-03-12,2014,Protests,State Forces,Rebel Group B,India,Manipur,Pherzawl,25.08928548304006,94.13979438178978,0
IND15412,2014-03-14,2014,Violence against civilians,Rebel Group B,Rebel Group A,India,Manipur,Senapati,24.636633546759967,94.43259984651776,0
IND55953,2014-03-18,2014,Battles,Civilians,Rebel Group A,India,Manipur,Imphal West,24.497165836980233,94.09490986202592,2
IND44037,2014-03-18,2014,Violence against civilians,State Forces,Rebel Group B,India,Manipur,Tengnoupal,24.747220228469356,94.03317497710725,1
IND69758,2014-03-23,2014,Protests,Unidentified Armed Group,Protesters,India,Manipur,Senapati,24.817125389133444,93.88330696642129,0
IND48227,2014-03-24,2014,Protests,Unidentified Armed Group,Unidentified Armed Group,India,Manipur,Imphal East,25.033227627782036,94.01706595289743,0
IND67745,2014-03-25,2014,Battles,State Forces,None,India,Manipur,Imphal West,25.567270149380285,94.26885907677811,2
IND88258,2014-03-25,2014,Battles,Civilians,None,India,Manipur,Bishnupur,25.11432786297941,93.65599024608555,5
IND46806,2014-03-27,2014,Battles,Civilians,Unidentified Armed Group,India,Manipur,Imphal West,24.682131361273882,94.0407392683643,1
IND50278,2014-04-02,2014,Protests,Protesters,Civilians,India,Manipur,Imphal West,24.52270872444218,94.22210640085345,0
IND17403,2014-04-02,2014,Protests,Civilians,Civilians,India,Manipur,Imphal East,24.865339326498166,93.80679586707495,0
IND26640,2014-04-08,2014,Violence against civilians,Unidentified Armed Group,Rebel Group A,India,Manipur,Kamjong,25.026079190488826,93.21116735987918,0
IND49137,2014-04-14,2014,Protests,Rebel Group A,State Forces,India,Manipur,Imphal East,24.637209163412884,93.93855104961021,0
IND69222,2014-04-14,2014,Explosions/Remote violence,Protesters,Civilians,India,Manipur,Tamenglong,24.416121380377234,93.0720556294215,4
IND83972,2014-04-15,2014,Explosions/Remote violence,Unidentified Armed Group,None,India,Manipur,Imphal East,25.06356093167774,93.87901654778109,2
IND63112,2014-04-26,2014,Battles,Rebel Group B,None,India,Manipur,Imphal West,24.775552113140808,93.75154766152906,2
IND70892,2014-04-26,2014,Riots,Rebel Group B,State Forces,India,Manipur,Imphal East,24.96250038745697,93.79645334515033,2
IND98618,2014-04-28,2014,Explosions/Remote violence,Rebel Group B,Unidentified Armed Group,India,Manipur,Jiribam,25.06329083317293,94.21495150916039,1
IND46706,2014-04-29,2014,Protests,Unidentified Armed Group,Civilians,India,Manipur,Kamjong,25.256383805093925,94.25766308735083,0
IND61631,2014-04-30,2014,Protests,Unidentified Armed Group,State Forces,India,Manipur,Tengnoupal,25.188589614412336,93.9712131854492,0
IND36709,2014-05-03,2014,Violence against civilians,Rebel Group A,Civilians,India,Manipur,Senapati,24.4423676107975,93.9690845239239,0
IND12256,2014-05-11,2014,Protests,Protesters,None,India,Manipur,Pherzawl,24.457552476257497,94.47553273298298,0
IND14395,2014-05-11,2014,Riots,Rebel Group B,State Forces,India,Manipur,Churachandpur,25.123014577982985,94.5432715639652,1
IND28782,2014-05-14,2014,Protests,State Forces,Civilians,India,Manipur,Senapati,24.555496576348936,94.18867806370017,0
IND35923,2014-05-16,2014,Protests,Protesters,Protesters,India,Manipur,Imphal West,25.061495510621274,93.82534723234946,0
IND56737,2014-05-16,2014,Protests,State Forces,Rebel Group B,India,Manipur,Chandel,25.396333320658762,94.194493107813,0
IND58789,2014-05-17,2014,Battles,Protesters,None,India,Manipur,Senapati,24.49507031700796,93.8920059734385,3
IND97743,2014-05-20,2014,Strategic developments,State Forces,State Forces,India,Manipur,Imphal East,25.208586083551282,93.81686434632229,0
IND14650,2014-05-22,2014,Riots,Protesters,None,India,Manipur,Churachandpur,24.77908328391506,93.65646029904943,2
IND35379,2014-05-25,2014,Protests,Civilians,None,India,Manipur,Ukhrul,25.224864449947436,93.77863216681861,0
IND18720,2014-05-27,2014,Battles,State Forces,Rebel Group B,India,Manipur,Churachandpur,24.58718643927988,93.79841988485052,0
IND49974,2014-05-30,2014,Violence against civilians,Civilians,Civilians,India,Manipur,Ukhrul,24.875142702499335,93.93487977421907,0
IND46559,2014-05-31,2014,Strategic developments,Rebel Group A,Civilians,India,Manipur,Pherzawl,25.105721131895685,93.32313084669856,0
IND15183,2014-06-03,2014,Protests,Unidentified Armed Group,Unidentified Armed Group,India,Manipur,Imphal West,24.70095684974136,93.58836333364363,0
IND15141,2014-06-03,2014,Protests,Rebel Group B,Unidentified Armed Group,India,Manipur,Churachandpur,24.457514984275853,93.52378108924891,0
IND19893,2014-06-05,2014,Protests,State Forces,Civilians,India,Manipur,Kamjong,24.738658799373813,93.83074370153565,0
IND84519,2014-06-09,2014,Explosions/Remote violence,Rebel Group A,State Forces,India,Manipur,Chandel,25.087278770275162,93.64240221904477,3
IND81359,2014-06-12,2014,Violence against civilians,Unidentified Armed Group,Civilians,India,Manipur,Kamjong,24.206026510349396,93.9523230044627,0
IND14174,2014-06-16,2014,Violence against civilians,Civilians,State Forces,India,Manipur,Churachandpur,24.61474173429857,94.16662421981762,1
IND33483,2014-06-21,2014,Protests,Rebel Group A,None,India,Manipur,Kakching,24.904310200378657,93.74613207791761,0
IND70561,2014-06-23,2014,Protests,Rebel Group B,Protesters,India,Manipur,Noney,24.936569219767602,93.67597017558894,0
IND90684,2014-06-27,2014,Protests,Civilians,State Forces,India,Manipur,Imphal East,24.302724574936807,93.55601830441685,0
IND21807,2014-06-29,2014,Protests,State Forces,Civilians,India,Manipur,Tamenglong,24.855930728263793,93.64440975259222,0
IND99963,2014-06-30,2014,Riots,Civilians,Civilians,India,Manipur,Tamenglong,24.76644801071954,93.99664638268322,0
IND54588,2014-06-30,2014,Protests,Civilians,Civilians,India,Manipur,Tengnoupal,25.278219019205288,94.36103311718205,0
IND99898,2014-06-30,2014,Battles,Rebel Group A,None,India,Manipur,Ukhrul,24.87853302063304,94.24993611537306,1
IND79942,2014-07-09,2014,Explosions/Remote violence,Protesters,State Forces,India,Manipur,Tengnoupal,25.053301046030622,93.98066067762836,0
IND55306,2014-07-14,2014,Strategic developments,Rebel Group A,None,India,Manipur,Imphal East,24.911478540533327,93.66340501294697,0
IND99765,2014-07-15,2014,Protests,Rebel Group A,Protesters,India,Manipur,Imphal West,24.397444105580444,93.90051145688399,0
IND51855,2014-07-17,2014,Explosions/Remote violence,Rebel Group A,Rebel Group A,India,Manipur,Churachandpur,24.665567523631534,93.5941608051706,1
IND83034,2014-07-19,2014,Explosions/Remote violence,Rebel Group A,None,India,Manipur,Imphal East,24.660885363939283,93.85536327936438,3
IND65049,2014-07-21,2014,Protests,Civilians,State Forces,India,Manipur,Kakching,25.086489061361814,93.99384895834265,0
IND62016,2014-07-21,2014,Battles,Unidentified Armed Group,Protesters,India,Manipur,Imphal East,24.671829255607616,93.23699864218554,1
IND93843,2014-07-22,2014,Protests,State Forces,None,India,Manipur,Pherzawl,24.873821393077904,94.20122956923737,0
IND27616,2014-07-23,2014,Battles,Protesters,Rebel Group A,India,Manipur,Bishnupur,25.294430659719247,93.91416050697283,1
IND57640,2014-08-01,2014,Protests,Rebel Group A,Protesters,India,Manipur,Imphal East,24.717669293531536,93.77014887995361,0
IND74800,2014-08-02,2014,Riots,Rebel Group A,Unidentified Armed Group,India,Manipur,Thoubal,24.39869329999923,93.69622723866502,0
IND56927,2014-08-04,2014,Riots,Protesters,Protesters,India,Manipur,Imphal East,24.74391481781593,94.3707560346268,0
IND87320,2014-08-05,2014,Violence against civilians,Protesters,State Forces,India,Manipur,Imphal East,24.46494587134381,94.10694608433694,0
IND33885,2014-08-07,2014,Riots,Rebel Group A,Unidentified Armed Group,India,Manipur,Ukhrul,24.560336791766982,93.95013320872839,0
IND64756,2014-08-10,2014,Riots,Protesters,Unidentified Armed Group,India,Manipur,Senapati,24.61933047340714,94.32215991018018,0
IND97236,2014-08-14,2014,Battles,Rebel Group B,Rebel Group A,India,Manipur,Kamjong,24.80023106001592,93.91322276120935,4
IND79468,2014-08-16,2014,Violence against civilians,Rebel Group A,Protesters,India,Manipur,Chandel,24.71758717265494,94.23614576432294,2
IND94259,2014-08-18,2014,Protests,Civilians,State Forces,India,Manipur,Kangpokpi,24.74238297277524,94.18729682821358,0
IND61955,2014-08-21,2014,Battles,Civilians,State Forces,India,Manipur,Kakching,24.60122699861111,93.9673568885786,2
IND72806,2014-08-22,2014,Explosions/Remote violence,Unidentified Armed Group,Unidentified Armed Group,India,Manipur,Pherzawl,24.949731073864214,94.1108275179494,1
IND23893,2014-08-23,2014,Protests,Rebel Group B,Rebel Group A,India,Manipur,Churachandpur,25.06868766134631,94.17608896866173,0
IND57341,2014-08-23,2014,Battles,Rebel Group B,Rebel Group A,India,Manipur,Imphal West,24.725477338269325,94.30185791273871,2
IND38573,2014-08-24,2014,Strategic developments,State Forces,Rebel Group A,India,Manipur,Imphal East,24.923806751075883,94.22462299905713,0
IND17240,2014-08-25,2014,Explosions/Remote violence,Unidentified Armed Group,Civilians,India,Manipur,Noney,24.741055449987115,93.57572993113135,3
IND86653,2014-08-25,2014,Strategic developments,Protesters,Protesters,India,Manipur,Ukhrul,25.12529593820801,94.10429254883795,0
IND47148,2014-08-29,2014,Violence against civilians,State Forces,Protesters,India,Manipur,Bishnupur,23.98160930656537,94.17813173303327,0
IND39171,2014-08-31,2014,Battles,Rebel Group B,Rebel Group B,India,Manipur,Thoubal,24.60515738892441,93.4070946248707,1
IND97411,2014-09-07,2014,Riots,Unidentified Armed Group,Rebel Group B,India,Manipur,Churachandpur,25.132076406315072,93.71850243335602,0
IND60138,2014-09-08,2014,Riots,Rebel Group A,Rebel Group A,India,Manipur,Churachandpur,25.105889658734238,94.02908622663531,2
IND90351,2014-09-16,2014,Protests,Civilians,State Forces,India,Manipur,Ukhrul,24.766350340546143,94.1244800988674,0
IND13373,2014-09-16,2014,Protests,Unidentified Armed Group,Rebel Group A,India,Manipur,Churachandpur,24.976967668466692,94.19169050052797,0
IND28431,2014-09-16,2014,Battles,Unidentified Armed Group,None,India,Manipur,Churachandpur,24.085268255483193,94.11783236751144,1
IND95016,2014-09-20,2014,Protests,Unidentified Armed Group,Unidentified Armed Group,India,Manipur,Kangpokpi,24.499808623740606,93.88937178894224,0
IND99787,2014-09-21,2014,Riots,Civilians,State Forces,India,Manipur,Kamjong,24.657436674913203,93.82024519329308,0
IND79939,2014-09-22,2014,Battles,Protesters,Rebel Group A,India,Manipur,Pherzawl,24.443656591415376,94.21115719156461,2
IND77007,2014-09-25,2014,Strategic developments,State Forces,Rebel Group A,India,Manipur,Senapati,24.70997560262864,94.48136301681127,0
IND17004,2014-09-25,2014,Battles,Protesters,Rebel Group A,India,Manipur,Bishnupur,24.35698237332438,93.58913470331794,1
IND91187,2014-09-26,2014,Protests,State Forces,Rebel Group A,India,Manipur,Ukhrul,24.823559722654668,93.98339749975983,0
IND25398,2014-09-27,2014,Protests,Unidentified Armed Group,Protesters,India,Manipur,Imphal East,24.85880277808638,94.07256046754641,0
IND82554,2014-09-28,2014,Violence against civilians,Civilians,Rebel Group A,India,Manipur,Pherzawl,24.66739257255709,94.11833990472769,1
IND77933,2014-10-06,2014,Explosions/Remote violence,Rebel Group B,None,India,Manipur,Noney,24.730025691107762,93.82281014109668,1
IND61020,2014-10-09,2014,Battles,Civilians,Civilians,India,Manipur,Imphal West,25.212199674367554,93.99542827777611,3
IND57236,2014-10-12,2014,Riots,Civilians,State Forces,India,Manipur,Bishnupur,24.7488017238057,93.51563199457996,0
IND60637,2014-10-13,2014,Battles,Protesters,Unidentified Armed Group,India,Manipur,Noney,25.292834239426394,93.94822535171585,4
IND50711,2014-10-14,2014,Explosions/Remote violence,Rebel Group A,Rebel Group A,India,Manipur,Churachandpur,25.214959047359926,93.59780723876467,3
IND55369,2014-10-16,2014,Protests,State Forces,Rebel Group B,India,Manipur,Noney,24.35948185879484,94.18493006557127,0
IND54569,2014-10-18,2014,Violence against civilians,Rebel Group B,Rebel Group A,India,Manipur,Kakching,24.290807517416702,93.83396834307219,0
IND60847,2014-10-26,2014,Violence against civilians,State Forces,Protesters,India,Manipur,Chandel,24.802287861539345,93.9095625262545,0
IND14588,2014-10-26,2014,Protests,State Forces,None,India,Manipur,Chandel,24.704932095760697,93.98483674449903,0
IND87097,2014-10-27,2014,Riots,Rebel Group B,Civilians,India,Manipur,Pherzawl,25.00491907992887,93.4938028329446,0
IND15349,2014-10-29,2014,Riots,Civilians,Unidentified Armed Group,India,Manipur,Noney,25.179769194167182,93.929514051299,0
IND54088,2014-11-03,2014,Violence against civilians,Unidentified Armed Group,State Forces,India,Manipur,Imphal East,24.507964772970045,94.26397044403487,0
IND12839,2014-11-04,2014,Protests,Civilians,None,India,Manipur,Bishnupur,25.107287916578098,93.87160872577496,0
