event_date,year,district,event_type,actor1,actor2,fatalities,latitude,longitude,month,year_month,season,event_count,rolling_event_count_30d
2025-08-23,2025,Bishnupur,Riots,Civilians,Rebel Group A,0,24.98703151785525,94.37647291530942,8,2025-08,Monsoon,1,2.0
2025-08-24,2025,Bishnupur,Protests,Rebel Group A,Rebel Group B,0,24.275865573466547,93.830303814766,8,2025-08,Monsoon,1,3.0
2025-08-26,2025,Bishnupur,Riots,Unidentified Armed Group,Unidentified Armed Group,0,24.722419226607897,94.164490766148,8,2025-08,Monsoon,1,4.0
2025-08-29,2025,Bishnupur,Riots,Protesters,State Forces,1,24.31344964343553,94.12002141770438,8,2025-08,Monsoon,1,4.0
2025-09-05,2025,Bishnupur,Riots,State Forces,,0,24.23296358541272,93.6377938669144,9,2025-09,Monsoon,1,5.0
2025-09-12,2025,Bishnupur,Riots,Rebel Group B,Unidentified Armed Group,0,24.56737885968016,93.61130960375586,9,2025-09,Monsoon,1,6.0
2025-09-19,2025,Bishnupur,Protests,Rebel Group B,Rebel Group A,0,24.21909465333277,93.62591888599954,9,2025-09,Monsoon,1,7.0
2025-09-27,2025,Bishnupur,Riots,Protesters,Unidentified Armed Group,0,24.244108566838214,93.48688555672744,9,2025-09,Monsoon,1,5.0
2025-10-15,2025,Bishnupur,Riots,Rebel Group B,Rebel Group A,0,24.812812424168104,94.12699508463764,10,2025-10,Post-Monsoon,1,3.0
2025-11-09,2025,Bishnupur,Strategic developments,Rebel Group A,Civilians,0,25.173179873011748,93.7012918999394,11,2025-11,Post-Monsoon,1,2.0
2025-11-23,2025,Bishnupur,Riots,Rebel Group B,Unidentified Armed Group,0,24.810624226615605,93.80208162499308,11,2025-11,Post-Monsoon,1,2.0
2025-11-30,2025,Bishnupur,Battles,Unidentified Armed Group,Protesters,0,24.70449681148905,93.93837310991546,11,2025-11,Post-Monsoon,1,3.0
2025-12-06,2025,Bishnupur,Explosions/Remote violence,Civilians,,2,24.90207638061564,93.8387073601872,12,2025-12,Winter,1,4.0
2026-01-05,2026,Bishnupur,Battles,Rebel Group A,Unidentified Armed Group,1,25.238141419852106,93.78928296072284,1,2026-01,Winter,1,1.0
2026-01-10,2026,Bishnupur,Riots,State Forces,Rebel Group A,0,24.764837853905625,94.33837764148868,1,2026-01,Winter,1,2.0
2026-01-17,2026,Bishnupur,Protests,Unidentified Armed Group,Protesters,0,24.719983801887068,94.04960931851006,1,2026-01,Winter,1,3.0
2026-01-28,2026,Bishnupur,Riots,Rebel Group A,Rebel Group B,0,24.611478045743805,93.49271427071533,1,2026-01,Winter,1,4.0
2026-03-02,2026,Bishnupur,Protests,Civilians,Protesters,0,25.33173099690012,94.06613538874468,3,2026-03,Pre-Monsoon,1,1.0
2011-09-11,2011,Chandel,Strategic developments,Civilians,,0,24.29470652260704,93.75181290824963,9,2011-09,Monsoon,1,1.0
2011-10-02,2011,Chandel,Violence against civilians,Civilians,,2,24.95930348616149,93.59189554203265,10,2011-10,Post-Monsoon,1,2.0
2012-09-29,2012,Chandel,Violence against civilians,Rebel Group B,Civilians,2,24.674746253026107,94.33458940228556,9,2012-09,Monsoon,1,1.0
2012-10-02,2012,Chandel,Riots,State Forces,Protesters,0,25.11762556497712,94.09195905036172,10,2012-10,Post-Monsoon,1,2.0
2013-09-04,2013,Chandel,Protests,Unidentified Armed Group,Civilians,0,24.9870281143353,94.25739266587703,9,2013-09,Monsoon,1,1.0
2014-05-16,2014,Chandel,Protests,State Forces,Rebel Group B,0,25.39633332065876,94.194493107813,5,2014-05,Pre-Monsoon,1,1.0
2014-06-09,2014,Chandel,Explosions/Remote violence,Rebel Group A,State Forces,3,25.08727877027516,93.64240221904475,6,2014-06,Monsoon,1,2.0
2014-08-16,2014,Chandel,Violence against civilians,Rebel Group A,Protesters,2,24.71758717265494,94.23614576432294,8,2014-08,Monsoon,1,1.0
2014-10-26,2014,Chandel,Violence against civilians,State Forces,Protesters,0,24.802287861539345,93.9095625262545,10,2014-10,Post-Monsoon,1,1.0
2014-10-26,2014,Chandel,Violence against civilians,State Forces,Protesters,0,24.802287861539345,93.9095625262545,10,2014-10,Post-Monsoon,1,2.0
2014-10-26,2014,Chandel,Protests,State Forces,,0,24.704932095760697,93.98483674449903,10,2014-10,Post-Monsoon,1,1.0
2014-10-26,2014,Chandel,Protests,State Forces,,0,24.704932095760697,93.98483674449903,10,2014-10,Post-Monsoon,1,2.0
2015-04-24,2015,Chandel,Battles,Civilians,Unidentified Armed Group,1,24.61531563917551,93.88743262709885,4,2015-04,Pre-Monsoon,1,1.0
2015-06-21,2015,Chandel,Battles,Civilians,Rebel Group A,4,24.55099350120785,93.69153629918536,6,2015-06,Monsoon,1,1.0
2015-07-19,2015,Chandel,Strategic developments,State Forces,Rebel Group B,0,24.43934738753434,93.18597214350136,7,2015-07,Monsoon,1,2.0
2015-09-02,2015,Chandel,Battles,Rebel Group B,Rebel Group A,4,24.55265408129612,94.02120696126153,9,2015-09,Monsoon,1,1.0
2015-11-29,2015,Chandel,Violence against civilians,State Forces,,0,24.44776733627017,93.85869785278348,11,2015-11,Post-Monsoon,1,1.0
2016-01-18,2016,Chandel,Violence against civilians,Unidentified Armed Group,Civilians,0,24.86051863275612,94.14764817417498,1,2016-01,Winter,1,1.0
2016-01-28,2016,Chandel,Riots,Rebel Group A,Rebel Group B,0,25.44098377710716,93.33867930722856,1,2016-01,Winter,1,2.0
2016-02-21,2016,Chandel,Protests,State Forces,Rebel Group A,0,24.637428567872075,94.27784685168938,2,2016-02,Winter,1,2.0
2016-02-22,2016,Chandel,Protests,Rebel Group A,,0,24.90621845605933,93.9062839923341,2,2016-02,Winter,1,3.0
2016-04-04,2016,Chandel,Protests,Protesters,Rebel Group B,0,24.68157918598548,93.912560765634,4,2016-04,Pre-Monsoon,1,1.0
2016-04-10,2016,Chandel,Violence against civilians,Rebel Group A,Rebel Group A,1,24.817544083358403,94.1635805845375,4,2016-04,Pre-Monsoon,1,2.0
2016-04-15,2016,Chandel,Explosions/Remote violence,State Forces,,4,24.71955867158601,94.15144411522724,4,2016-04,Pre-Monsoon,1,3.0
2016-08-06,2016,Chandel,Riots,Protesters,,1,24.77683071824856,93.78839958262988,8,2016-08,Monsoon,1,1.0
2016-08-12,2016,Chandel,Riots,Rebel Group A,Unidentified Armed Group,0,24.518305654644045,94.16828213288218,8,2016-08,Monsoon,1,2.0
2016-08-20,2016,Chandel,Protests,Rebel Group A,Protesters,0,25.150963097513262,93.80767558739382,8,2016-08,Monsoon,1,3.0
2016-10-06,2016,Chandel,Battles,State Forces,Civilians,2,24.42656779727699,93.28507290826916,10,2016-10,Post-Monsoon,1,1.0
2016-10-10,2016,Chandel,Riots,State Forces,Rebel Group B,0,25.150806512496978,93.78369950503767,10,2016-10,Post-Monsoon,1,2.0
2016-10-11,2016,Chandel,Battles,State Forces,,4,25.54479698308724,94.08857788447004,10,2016-10,Post-Monsoon,1,3.0
2016-11-05,2016,Chandel,Protests,Civilians,State Forces,0,24.547549185054365,93.47440643657688,11,2016-11,Post-Monsoon,1,3.0
2017-01-17,2017,Chandel,Riots,Civilians,Unidentified Armed Group,1,25.25817824093341,93.7486858498238,1,2017-01,Winter,1,1.0
2017-02-18,2017,Chandel,Battles,Unidentified Armed Group,State Forces,3,24.56208372355669,93.79190482217815,2,2017-02,Winter,1,1.0
2017-03-12,2017,Chandel,Strategic developments,State Forces,Rebel Group B,0,24.358996419170257,94.2493397242201,3,2017-03,Pre-Monsoon,1,2.0
2017-04-29,2017,Chandel,Protests,Rebel Group A,Unidentified Armed Group,0,24.909302996020333,93.60814418334634,4,2017-04,Pre-Monsoon,1,1.0
2017-04-30,2017,Chandel,Explosions/Remote violence,Rebel Group B,State Forces,1,24.376425335053334,93.88708345322831,4,2017-04,Pre-Monsoon,1,2.0
2017-07-20,2017,Chandel,Explosions/Remote violence,Protesters,Rebel Group A,4,25.34967640990419,94.1353656570212,7,2017-07,Monsoon,1,1.0
2017-07-22,2017,Chandel,Riots,Rebel Group A,,0,24.819662037655725,94.46398226512164,7,2017-07,Monsoon,1,2.0
2017-08-01,2017,Chandel,Battles,Rebel Group A,,3,24.968434335471752,93.95723613221408,8,2017-08,Monsoon,1,3.0
2017-10-12,2017,Chandel,Riots,Unidentified Armed Group,,1,24.65021502213416,93.79642288330002,10,2017-10,Post-Monsoon,1,1.0
2017-11-16,2017,Chandel,Battles,State Forces,State Forces,2,25.17714713703212,93.69891574910416,11,2017-11,Post-Monsoon,1,1.0
2017-11-18,2017,Chandel,Protests,Unidentified Armed Group,,0,25.00568698297758,94.58570666795664,11,2017-11,Post-Monsoon,1,2.0
2017-12-17,2017,Chandel,Battles,Rebel Group B,Unidentified Armed Group,2,24.58774575049796,94.06783032533316,12,2017-12,Winter,1,2.0
2018-02-06,2018,Chandel,Protests,Unidentified Armed Group,,0,24.42136684284815,93.4785683759267,2,2018-02,Winter,1,1.0
2018-03-09,2018,Chandel,Protests,Rebel Group A,Civilians,0,25.14669099874574,93.8872651488879,3,2018-03,Pre-Monsoon,1,1.0
2018-04-16,2018,Chandel,Riots,Rebel Group A,Civilians,1,24.491001402691325,93.93682970655556,4,2018-04,Pre-Monsoon,1,1.0
2018-04-18,2018,Chandel,Protests,State Forces,,0,24.604972972834545,93.716973911093,4,2018-04,Pre-Monsoon,1,2.0
2018-06-12,2018,Chandel,Battles,Rebel Group B,Civilians,3,24.74567745776942,93.97452877436784,6,2018-06,Monsoon,1,1.0
2018-06-28,2018,Chandel,Protests,Unidentified Armed Group,,0,24.763110888182347,94.17053918767652,6,2018-06,Monsoon,1,2.0
2018-07-05,2018,Chandel,Violence against civilians,State Forces,,3,24.884891292533684,93.85046057507611,7,2018-07,Monsoon,1,3.0
2018-09-12,2018,Chandel,Strategic developments,Rebel Group B,State Forces,0,24.7032010240485,93.59519961845874,9,2018-09,Monsoon,1,1.0
2018-09-14,2018,Chandel,Battles,Rebel Group B,Protesters,2,24.84396373612065,94.20776280023938,9,2018-09,Monsoon,1,2.0
2018-09-20,2018,Chandel,Riots,Rebel Group B,Rebel Group A,1,24.963519868708733,93.59436296023772,9,2018-09,Monsoon,1,3.0
2018-11-06,2018,Chandel,Strategic developments,State Forces,Protesters,0,25.1472866141872,93.61219466448742,11,2018-11,Post-Monsoon,1,1.0
2018-12-29,2018,Chandel,Explosions/Remote violence,Rebel Group B,State Forces,2,24.56137393476391,94.4271826546488,12,2018-12,Winter,1,1.0
2019-01-08,2019,Chandel,Protests,Unidentified Armed Group,State Forces,0,24.85888948866737,93.96731819422156,1,2019-01,Winter,1,2.0
2019-01-09,2019,Chandel,Explosions/Remote violence,Protesters,,4,24.705601539163624,94.03513225697765,1,2019-01,Winter,1,3.0
2019-01-14,2019,Chandel,Protests,Rebel Group A,Protesters,0,24.64975875379043,93.69182820768742,1,2019-01,Winter,1,4.0
2019-01-15,2019,Chandel,Protests,Rebel Group B,,0,25.06232665287196,93.57362363695428,1,2019-01,Winter,1,5.0
2019-02-03,2019,Chandel,Riots,State Forces,Rebel Group A,2,25.01198066512854,94.09189874289228,2,2019-02,Winter,1,5.0
2019-03-09,2019,Chandel,Riots,Rebel Group B,Rebel Group A,0,24.85112318268596,93.63139899282426,3,2019-03,Pre-Monsoon,1,1.0
2019-05-06,2019,Chandel,Strategic developments,Unidentified Armed Group,State Forces,0,24.41217330765551,94.09630962019696,5,2019-05,Pre-Monsoon,1,1.0
2019-05-08,2019,Chandel,Protests,State Forces,,0,24.401430501764874,94.06175706341456,5,2019-05,Pre-Monsoon,1,2.0
2019-05-21,2019,Chandel,Protests,Unidentified Armed Group,Rebel Group A,0,24.806767400329573,93.53281741193318,5,2019-05,Pre-Monsoon,1,3.0
2019-08-05,2019,Chandel,Riots,Civilians,,0,24.845352295914218,93.6223246508843,8,2019-08,Monsoon,1,1.0
2019-10-05,2019,Chandel,Explosions/Remote violence,Unidentified Armed Group,,2,24.919198425993745,93.91529775262578,10,2019-10,Post-Monsoon,1,1.0
2020-01-19,2020,Chandel,Riots,Civilians,State Forces,0,24.69013829939977,93.89419754809587,1,2020-01,Winter,1,1.0
2020-03-19,2020,Chandel,Battles,Rebel Group A,Rebel Group B,1,24.803423709410698,93.56686960849557,3,2020-03,Pre-Monsoon,1,1.0
2020-03-26,2020,Chandel,Riots,Rebel Group B,State Forces,0,25.11661864191989,94.0119934043475,3,2020-03,Pre-Monsoon,1,2.0
2020-05-04,2020,Chandel,Protests,Unidentified Armed Group,,0,24.872739587741982,94.01520657004887,5,2020-05,Pre-Monsoon,1,1.0
2020-05-29,2020,Chandel,Riots,Rebel Group B,State Forces,0,25.20405419163358,94.21092812064737,5,2020-05,Pre-Monsoon,1,2.0
2020-06-04,2020,Chandel,Explosions/Remote violence,Rebel Group B,,1,24.028350044434248,94.08929199478106,6,2020-06,Monsoon,1,2.0
2020-06-10,2020,Chandel,Strategic developments,Protesters,Rebel Group B,0,24.760350125019205,93.73985246814544,6,2020-06,Monsoon,1,3.0
2020-06-24,2020,Chandel,Battles,Civilians,,1,25.270148779246767,93.90322499444024,6,2020-06,Monsoon,1,4.0
2020-07-14,2020,Chandel,Protests,Protesters,Protesters,0,24.56627135949373,93.93080737138403,7,2020-07,Monsoon,1,2.0
2020-07-16,2020,Chandel,Battles,Unidentified Armed Group,Unidentified Armed Group,6,24.259293635321704,94.17454912744384,7,2020-07,Monsoon,1,3.0
2020-08-02,2020,Chandel,Protests,Civilians,State Forces,0,24.62478413897381,93.27407628425377,8,2020-08,Monsoon,1,3.0
2020-08-06,2020,Chandel,Battles,Protesters,,1,24.734727262838117,93.32203826890286,8,2020-08,Monsoon,1,4.0
2020-11-29,2020,Chandel,Strategic developments,Rebel Group A,Protesters,0,24.585342283658687,94.43648096410595,11,2020-11,Post-Monsoon,1,1.0
2020-12-03,2020,Chandel,Protests,Civilians,Rebel Group B,0,24.699413899546418,93.83391054906598,12,2020-12,Winter,1,2.0
2020-12-09,2020,Chandel,Protests,Unidentified Armed Group,,0,24.84405479124907,94.0654761194543,12,2020-12,Winter,1,3.0
2020-12-14,2020,Chandel,Protests,Rebel Group A,Protesters,0,25.11608131624054,93.5843065123183,12,2020-12,Winter,1,4.0
2021-01-10,2021,Chandel,Explosions/Remote violence,State Forces,,2,25.29505719958285,94.12895200458712,1,2021-01,Winter,1,2.0
2021-01-16,2021,Chandel,Violence against civilians,State Forces,Rebel Group B,0,25.314100494082982,94.26872189491736,1,2021-01,Winter,1,2.0
2021-03-03,2021,Chandel,Battles,Protesters,,0,24.929077187890723,93.70046244432152,3,2021-03,Pre-Monsoon,1,1.0
2021-03-22,2021,Chandel,Riots,Rebel Group A,Protesters,0,24.544190569107812,93.9454627169447,3,2021-03,Pre-Monsoon,1,2.0
2021-03-24,2021,Chandel,Strategic developments,Rebel Group B,Civilians,0,25.01084532680684,93.65486350749951,3,2021-03,Pre-Monsoon,1,3.0
2021-03-28,2021,Chandel,Protests,Rebel Group A,Civilians,0,25.179474002063067,93.47367797417029,3,2021-03,Pre-Monsoon,1,4.0
2021-04-01,2021,Chandel,Explosions/Remote violence,Protesters,State Forces,5,24.87619727267016,93.86713531020658,4,2021-04,Pre-Monsoon,1,5.0
2021-05-27,2021,Chandel,Riots,Rebel Group B,,0,24.786097637269407,94.10149353926111,5,2021-05,Pre-Monsoon,1,1.0
2021-06-13,2021,Chandel,Explosions/Remote violence,Rebel Group A,Rebel Group B,1,24.585416960884316,94.24095234832043,6,2021-06,Monsoon,1,2.0
2021-07-14,2021,Chandel,Violence against civilians,Civilians,Protesters,0,24.185242045859923,94.06834468249568,7,2021-07,Monsoon,1,1.0
2021-09-14,2021,Chandel,Violence against civilians,Protesters,Unidentified Armed Group,0,25.372439915276267,93.6728297820068,9,2021-09,Monsoon,1,1.0
2021-10-01,2021,Chandel,Protests,Rebel Group B,,0,24.50591469820752,93.92233817555388,10,2021-10,Post-Monsoon,1,2.0
2021-10-10,2021,Chandel,Battles,Protesters,,1,24.938440409181936,94.09705365648608,10,2021-10,Post-Monsoon,1,3.0
2022-01-19,2022,Chandel,Protests,Rebel Group A,,0,24.77795827993596,93.81348325781646,1,2022-01,Winter,1,1.0
2022-02-07,2022,Chandel,Protests,Civilians,,0,24.721513233595054,93.60582272958152,2,2022-02,Winter,1,2.0
2022-05-25,2022,Chandel,Explosions/Remote violence,Rebel Group B,State Forces,3,24.48207856601499,94.3043776211267,5,2022-05,Pre-Monsoon,1,1.0
2022-05-31,2022,Chandel,Violence against civilians,Protesters,Civilians,1,25.209623967689843,94.33259555559248,5,2022-05,Pre-Monsoon,1,2.0
2022-06-14,2022,Chandel,Battles,Protesters,Civilians,0,24.96932730109345,93.95299652553376,6,2022-06,Monsoon,1,3.0
2022-07-09,2022,Chandel,Strategic developments,State Forces,State Forces,0,24.66615073185441,93.67116031216068,7,2022-07,Monsoon,1,2.0
2022-08-31,2022,Chandel,Explosions/Remote violence,Civilians,Unidentified Armed Group,1,24.467324799118508,93.53432001310236,8,2022-08,Monsoon,1,1.0
2022-09-09,2022,Chandel,Protests,State Forces,Rebel Group A,0,24.15473088241292,93.76216652186288,9,2022-09,Monsoon,1,2.0
2022-09-14,2022,Chandel,Riots,Protesters,Rebel Group A,0,25.35922581382677,94.13799803936335,9,2022-09,Monsoon,1,3.0
2022-09-26,2022,Chandel,Protests,Rebel Group A,,0,25.397545680479595,94.06204931763727,9,2022-09,Monsoon,1,4.0
2022-10-22,2022,Chandel,Strategic developments,Civilians,Rebel Group A,0,24.886300482511484,93.8722397417545,10,2022-10,Post-Monsoon,1,2.0
2022-10-23,2022,Chandel,Battles,Protesters,Civilians,5,25.145007709869184,93.6108240473792,10,2022-10,Post-Monsoon,1,3.0
2022-11-12,2022,Chandel,Protests,Unidentified Armed Group,Protesters,0,25.291381585485748,93.81479946743691,11,2022-11,Post-Monsoon,1,3.0
2022-12-23,2022,Chandel,Violence against civilians,Rebel Group B,Rebel Group A,1,24.699216180374677,93.50816422203778,12,2022-12,Winter,1,1.0
2023-01-08,2023,Chandel,Protests,State Forces,State Forces,0,24.75877843212735,93.35857062356786,1,2023-01,Winter,1,2.0
2023-01-08,2023,Chandel,Protests,State Forces,State Forces,0,24.75877843212735,93.35857062356786,1,2023-01,Winter,1,3.0
2023-01-08,2023,Chandel,Explosions/Remote violence,State Forces,State Forces,1,25.124518988815336,94.04908685303926,1,2023-01,Winter,1,2.0
2023-01-08,2023,Chandel,Explosions/Remote violence,State Forces,State Forces,1,25.124518988815336,94.04908685303926,1,2023-01,Winter,1,3.0
2023-01-17,2023,Chandel,Explosions/Remote violence,Rebel Group B,Unidentified Armed Group,3,24.228867452389498,94.18700973988184,1,2023-01,Winter,1,4.0
2023-02-04,2023,Chandel,Battles,Rebel Group A,,0,24.76909444375351,94.0658197061526,2,2023-02,Winter,1,4.0
2023-03-02,2023,Chandel,Explosions/Remote violence,Rebel Group B,Civilians,0,25.08347643945772,93.84343656613724,3,2023-03,Pre-Monsoon,1,2.0
2023-04-12,2023,Chandel,Battles,Rebel Group A,,0,24.441212189104917,93.936313484911,4,2023-04,Pre-Monsoon,1,1.0
2023-06-26,2023,Chandel,Battles,Protesters,,2,24.7512923896455,94.11366435889464,6,2023-06,Monsoon,1,1.0
2023-07-10,2023,Chandel,Explosions/Remote violence,Unidentified Armed Group,Protesters,1,24.985326436438346,94.12682812954488,7,2023-07,Monsoon,1,2.0
2023-09-16,2023,Chandel,Battles,State Forces,,0,24.878103652315545,94.07448168648938,9,2023-09,Monsoon,1,1.0
2023-09-30,2023,Chandel,Protests,Unidentified Armed Group,Rebel Group B,0,24.984807080095425,93.59939084340296,9,2023-09,Monsoon,1,2.0
2023-11-09,2023,Chandel,Strategic developments,Rebel Group A,Rebel Group B,0,24.778342320113516,93.7727397960509,11,2023-11,Post-Monsoon,1,1.0
2023-11-20,2023,Chandel,Protests,Rebel Group A,,0,24.314627104063582,93.8354554717426,11,2023-11,Post-Monsoon,1,2.0
2023-11-25,2023,Chandel,Battles,Unidentified Armed Group,State Forces,1,24.719096211018083,93.23612526930287,11,2023-11,Post-Monsoon,1,3.0
2023-12-15,2023,Chandel,Violence against civilians,Rebel Group A,Rebel Group A,0,24.66709724259873,93.57666254766008,12,2023-12,Winter,1,3.0
2024-02-28,2024,Chandel,Protests,Rebel Group B,,0,25.17665058901341,93.69982219241352,2,2024-02,Winter,1,1.0
2024-03-09,2024,Chandel,Battles,Rebel Group B,,4,25.386330105023795,93.6524321848193,3,2024-03,Pre-Monsoon,1,2.0
2024-03-24,2024,Chandel,Riots,Protesters,,0,24.74130803035304,94.44628951881778,3,2024-03,Pre-Monsoon,1,3.0
2024-04-10,2024,Chandel,Protests,Protesters,Rebel Group B,0,24.622827808603585,93.91913545702918,4,2024-04,Pre-Monsoon,1,2.0
2024-05-23,2024,Chandel,Battles,State Forces,Rebel Group A,5,25.231458343373163,93.84861368233574,5,2024-05,Pre-Monsoon,1,1.0
2024-07-02,2024,Chandel,Violence against civilians,Civilians,,0,25.042939385678245,93.68260749706002,7,2024-07,Monsoon,1,1.0
2024-07-18,2024,Chandel,Protests,State Forces,Rebel Group A,0,24.84256913552067,94.18901917235938,7,2024-07,Monsoon,1,2.0
2024-07-22,2024,Chandel,Protests,State Forces,State Forces,0,24.96263935739402,94.16302495108717,7,2024-07,Monsoon,1,3.0
2024-07-26,2024,Chandel,Battles,Civilians,,0,25.081219270933367,93.6580460553972,7,2024-07,Monsoon,1,4.0
2024-07-26,2024,Chandel,Battles,Civilians,,0,25.081219270933367,93.6580460553972,7,2024-07,Monsoon,1,5.0
2024-07-26,2024,Chandel,Protests,Rebel Group A,,0,24.596180434437805,93.29978643848054,7,2024-07,Monsoon,1,4.0
2024-07-26,2024,Chandel,Protests,Rebel Group A,,0,24.596180434437805,93.29978643848054,7,2024-07,Monsoon,1,5.0
2024-11-10,2024,Chandel,Riots,Protesters,,0,24.777693969417918,94.5955349500927,11,2024-11,Post-Monsoon,1,1.0
2024-11-11,2024,Chandel,Battles,Rebel Group B,Protesters,2,24.9904211793424,93.44477071342752,11,2024-11,Post-Monsoon,1,2.0
2024-11-23,2024,Chandel,Riots,State Forces,,1,25.02046139115683,94.0251895832318,11,2024-11,Post-Monsoon,1,3.0
2024-11-30,2024,Chandel,Strategic developments,Protesters,State Forces,0,24.610575362025905,93.87721935339395,11,2024-11,Post-Monsoon,1,4.0
2024-12-21,2024,Chandel,Riots,Unidentified Armed Group,Rebel Group A,2,25.187867424337213,93.94689498756068,12,2024-12,Winter,1,3.0
2024-12-31,2024,Chandel,Violence against civilians,Rebel Group A,Protesters,0,24.910746882811285,93.9081741644263,12,2024-12,Winter,1,2.0
2025-02-08,2025,Chandel,Battles,State Forces,Unidentified Armed Group,3,24.869662673150543,94.19945151495332,2,2025-02,Winter,1,1.0
2025-03-29,2025,Chandel,Protests,Rebel Group A,,0,24.376818280542366,93.58200781982023,3,2025-03,Pre-Monsoon,1,1.0
